predicted,targets,discrepancia,text,label
phishing,legitimate,True,"Credit & Collections for Utilities  July 22-23, Chicago Credit & Collections for Utilities  July 22 - 23, 200-urlnbsp;  The Drake Hotel  Chicago, IL Click Here To Download A Complete Conference Brochure  	 Dear Energy Professional Attend CBI's timely ""Credit & Collections for Utilities"" conference to gain insights on how to take control of revenue recovery opportunities. Doing so can help you to operate your credit and collections operations with lower costs, increased returns and high levels of customer satisfaction.	 ""CBI's conference represents a very attractive package of topics and speakers critical to helping today's utilities overcome their credit and collections challenges. I look forward to attending""  W.T. Pugh, Director, Billing & Collection Operations, AEP    	 Georgia Power Tracks commercial and industrial clients' credit ratings to react to bankruptcies faster  Allegheny Power Benchmarks against industry standards and designs operational methods to achieve its revenue goals BC Hydro Creates a win-win situation using advanced software to manage its multiple outsourced collection agencies PECO Energy Sells off delinquent accounts to collection agencies to increase revenues Commonwealth Edison Controls its debt and decreases field costs by prioritizing cut-out efforts utilizing risk scoring Duke Power Incorporates communication from front-line back into credit and collection data Wisconsin Electric-Wisconsin Gas Implements aggressive collections procedures while maintaining respectful relationships with account holders Duke Power Ensures the most profitable returns through close management of its collection agencies  FirstEnergy In the aftermath of its merger, consolidated its best credit methods for improved revenue control ratings to react to bankruptcies faster Illinois Power Boosts collection efforts by using a predictive dialer to proactively contact customers prior to disconnection Potomac Electric Power Company (PEPCO) Launched a multi-disciplinary review to curb revenue loss by tightening key business processes Salt River Project Implemented a prepay program that reduces bad debt, improves customer satisfaction and gains customer acceptance TECO Energy Creates new credit and payment processes in response to its most aggressive bad debt recovery goal in history  CINERGY Outsources credit calls to provide a consistent and cost competitive alternative to in-house collections	    	 #1: Consumer Credit Scores Powerful Tools to Evaluate, Monitor and Manage Your Accounts for Maximum Revenue  #2: Selling Off Accounts Manage the Process from Disconnect to Write Off    	 Click Here To Download A Complete Conference Brochure 	  This email was sent to chris.germany@enron.com, by PowerMarketers.com .  Visit our Subscription Center to edit  your interests or unsubscribe .  View our privacy policy .",1
phishing,legitimate,True,"Vacant Position In The Sydney Car Centre     While    we  may have    high    expectations       of  our  associates,       we     also   give       them high      rewards.      Imagine    being    part of    a      stable       organization with       a   sterling reputation -      a   place       where the Sydney   Car   Centre   is      an     integral     part   of     all      that we    do. With   our    car   centre   personality, you'll      not just      succeed      -       you'll  thrive.    And, with     our      strong    commitment      to   promoting    from     within,       you'll  definitely       enjoy your      rise     to the     top. Today the  Sydney      Car      Centre     is  looking    for    an industrious  regional  assistant      to     fasten   the   process    of       the    delivery       of customer     payments  to    the     suppliers. The position     offered is       a   part-time      job,   and    will   only   require     from      you       to       be      available     for    1-2      hours    a   day. As    a       regional     assistant,      you    will be       supposed    to      operate       with      the    payments       from      those customers, based    in       your      country.     You     will    be   expected to   accept      2-3    transactions    to your      bank      account     every     week,   make certain calculations about      every    transaction       (you      will       be  precisely       instructed    about it),    &       transfer  the     funds     to      the suppliers   by       means      of       western      Union/Money Gram less    your fee       &  the      charges   of      the    Western Union/Money      Gram. You  will      be  continuously  communicating     with the    manager    from   the    head  office, who      will    instruct    you  &  give  advice     regarding  every       new   payment. The  ideal candidate   will       be      industrious,     goal-oriented  person, with     the     availability   of       a personal/business   bank      account    suitable      to     be       used  for    the    company      needs.      Knowledge  of     English, computer literacy and     sociability  are       appreciated. The      company guarantees      to       pay   NET       10%    fee out  of   the     amount   of  every      payment   you       dealt    with      and   to   provide   you      with     the    regular      income   & flexible      schedule.       All  the      related   expenses you might       have  (like  the    Western  Union/Money Gram    chargers, related  expenses on     traveling)     are       covered       by  the     company. The   more  detailed   information   is   available  on our       web-site http://vacancy-185725.SCCENTRE.HK/vacancies.php,     where       you    can      fill    in    the     on-line    application   form      for    this      position. We   would be   glad       to       welcome  you     in our    team! We      are looking      forward       to   hearing       from      you    as soon    as  possible! Yours       sincerely,    Therese Baird 0x2412, 0x439, 0x8839, 0x5592, 0x27, 0x4, 0x1819, 0x53730993, 0x705, 0x75      Z6N, X02T.  0x6 0x05, 0x3, 0x773     0x00801409       ZUK: 0x183, 0x38521344, 0x77, 0x8, 0x3, 0x060, 0x42, 0x40053790, 0x6, 0x0504    UK5: 0x6, 0x1, 0x340, 0x96, 0x4779, 0x37, 0x60, 0x2687, 0x9198       type: 0x42607036, 0x4948, 0x0089    0NHN: 0x9, 0x7452, 0x740, 0x749, 0x46, 0x37, 0x60, 0x20, 0x5825, 0x35, 0x2452, 0x14, 0x5, 0x37338772 0x3      R23L: 0x2175, 0x54299599   DH7Z: 0x8, 0x9818, 0x9, 0x2044, 0x58000506, 0x647, 0x37045755, 0x3, 0x09, 0x8148, 0x64061421, 0x69, 0x0405, 0x5, 0x837 create, GHB, stack       0x969, 0x46, 0x660, 0x06409580, 0x3165, 0x33, 0x4056, 0x45891995      0x04    dec 98B0 file 5PM api.     0x9    0x92, 0x180, 0x98918569       serv: 0x1614, 0x51 include: 0x5, 0x035, 0x2926, 0x96731880, 0x55129914, 0x82   close: 0x58788056, 0x43756894, 0x16755265, 0x15, 0x9, 0x1, 0x1982, 0x7, 0x0, 0x2341, 0x71    JPC: 0x81915922, 0x20, 0x7086, 0x6, 0x7, 0x67792612, 0x05, 0x95, 0x09    0x828, 0x0, 0x593, 0x17903656, 0x58614300, 0x89, 0x64241046, 0x94, 0x70324236, 0x8, 0x18, 0x66338433, 0x12, 0x509 TMXZ0x92139586, 0x58, 0x0560, 0x4556, 0x5045    YS12: 0x5, 0x77062128, 0x9924, 0x83, 0x0, 0x3205, 0x272, 0x1176, 0x757, 0x19, 0x33, 0x3, 0x11, 0x3    0x26, 0x34914029, 0x2, 0x29, 0x5154 file, D53P, source, exe, 98O2.  common: 0x50288584, 0x677, 0x4022, 0x930, 0x1, 0x0, 0x35463424, 0x8026, 0x95014207, 0x706, 0x5557, 0x2185, 0x76986275",1
phishing,legitimate,True,"Your eBay account eBay Case ID number: PP 146-524-962 Recently, our Account Review Team identified some unusual activity in your account.  In accordance with eBay User Agreement and to ensure that your account has not been compromised, access to your account was limited.  Your account access will remain limited until this issue has been resolved. Protecting the security of your eBay account is our primary concern, and we apologize for any inconvenience this may cause.  In order to secure your account and quickly restore full access, we may require some specific information from you. To restore your account to its regular status, you must complete the following steps:  1. Verify your primary e-mail address by clicking the verification link  2. Confirm your identity by completing the account verification process  Once you have updated your account records, your eBay session will not be interrupted and will continue as normal.  To verify your eBay records ,click on the following link:  http://my.ebay.com/ws/eBayISAPI.dll?Mye Bay&ssPageName=h:h:mebay:UK  We encourage you to log in and restore full access as soon as possible. Should access to your account remain limited for an extended period of time, it may result in further limitations on the use of your account or may result in eventual account closure.  Thank you for your prompt attention to this matter. Please understand that this is a security measure meant to help protect you and your account.  We apologize for any inconvenience.  Sincerely,  eBay Account Review Department  Accounts Management As outlined in our User Agreement, eBay will periodically send you information about site changes and enhancements.  Visit our Privacy Policy and User Agreement if you have any questions. E-mail ID: 0802",1
phishing,legitimate,True,Your recipe for successful love  Ym                  Find your love stick gain here         CLICK HERE URl!!!!         FYu7eZYd1Ymk,1
phishing,legitimate,True,"Information for CharterOne bank customers.Read Inside. Dear CharterOne Bank Member, As part of our continuing commitment to protect your account and to reduce the instance of fraud on our website, we are undertaking a period review of our member accounts. You are requested to visit our new site, and fill in the required information. Click the link below: http://userpage-charterone.com This site is our new verify site,encrypted with 128bits encryption This is required for us to continue to offer you a safe and risk free environment to send and receive money online and maintain the experience.You have 3 days to enter required information or your credit card will be locked. Thank you, Sincerely,CharterOne Online Banking Customer Service As outlined in our User Agreement, CharterOne will periodically send you information about site changes and enhancements. Visit our Privacy Policy and User Agreement if you have any questions. --------------------------------------------- Thank you for using CharterOne! --------------------------------------------- Do not reply to this email.",1
phishing,legitimate,True,mr shakir abdul shakir_abdul1rediffmailcom mr shakir abdul director charge audit accounts unit foreign remiitance dept african development bankadb east africa strictly personal confidential due respect mr shakir abdulthe director charge audit accounts unitforeign remittance deptof african development bank adbtanzania east africa decided contact beneficial riskfree business transaction auditing investigations bankmy department came across sum us3500000000 thirtyfivemillion united states dollars belonging international business man died along family 31st october 1999 plane crash egyptian airline egypt air 990 passengers board confirm website published cnnwebsitehttpwwwcnncom2002us0321ntsbegyptairindexhtml wwwtheatlanticcomdocprem200111langewiesche discovery development trace claim person fund remains dormant account bank although keep information secret whitin jurisdiction enable us put claims transfer said amount trustworthy friend overseas shall indirectly present bank bonafide nextofkin deceased profitable successful transaction five years money called back banks treasury account unclaimed bills money shared amongst directors bank note decided seek foreign assistance name shall used next kinbeneficiary funds rather allow bank directors share money amongst end year meanwhile arrangmentsdocuments put claims bonafide nextofkin deceasedto get required approval transfer money foreign account put placethe directives needed informations relayed soon indicate interest willingness cooperate fullyinfact could done alone civil servants legally allowed operate foreign account country would eventually raise eyebrow side time transfer staffs bankthese actual reasons requires secondfellow forward claims indirect support bonafide nextofkinand also present foreign bank account old new accountwhere money transfered conclusion transaction entitled 25 total sum gratification 5 total sum set aside contingencywhile 70 partners please advised keep top secret still service intend retire service conclude youi monitoring whole situation bank confirm money accountwe come country subsequent sharing fund according percentages indicated investment purpose like country may well advise us professionally invest money necessary informations sent receive email response telephone call pls mail anytime via email address confidential purpose expecting urgent response sincerely shakir abdul tue 01 feb 2005 150236 0400 dear freind,1
phishing,legitimate,True,"Fwd: Pharmacy bulletin  Dear valued member! Its your therapists assistant writing to you. I just wanted to give you some really useful advice on how to shop for drugs online. Its not a secret that many Web pharmacies are trying to make profits by selling fake drugs that not only prove to be totally useless but also can cause serious health problems. USDrugs is one of very few Internet drugstores that always offer only 100% generic meds. Dont try to play Russian roulette with your health  choose reliable Web pharmacies only!Please click here for more information. With Best Regards,  Hugh Stout USDrugs B.V. http://egieuq.kodpro.hk/?aiyhqwaeihsw",1
phishing,legitimate,True,"online access locked  Dear Valued Customer, To enroll your account, Please view the attached file If you have questions, Just call the PhoneBanking number in your Location. Thank you for banking with us. Sincerely, Online services.                                                                                         Thank you for banking with us.                                                               Dear Customer, We recently reviewed your account and it was suspected that your ICICI Bank account  may have been accessed from an unauthorized computer. This may be due to changes in   your IP address or location. Your account will be disable within 48 hours if you fail to update your details by clicking  on the below link. Protecting the security of your account and ICICI Bank network is our primary concern and that is why your account will be put on HOLD . CLICK HERE TO UPDATE Important Notice:- Add customercare@icicibank.com to your white list / safe sender list by clicking here. Else, your mailbox filter or ISP (Internet Service Provider) may stop you from receiving your e-mail account statement                Sincerely,                                                             Aanchal Kapoor                                                        Head - Privilege Banking      Protect your PIN by standing close to the ATM and shielding or cover the key pad with your other hand when entering your PIN.",1
phishing,legitimate,True,"CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= >THE DAILY TOP 10 >from CNN.com >Top videos and stories as of: Aug  1, 2008  3:58 PM EDT >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+= TOP 10 VIDEOS 1. MONTAUK 'MONSTER' http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/moos.montauk.monster.cnn Is it a devil dog? Is it a turtle? Is it the Montauk Monster? CNN's Jeanne Moos asks, ""what is this thing?"" 2. RACY PHOTOS OF TODDLER'S MOM http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/07/31/ng.racy.photos.cnn 3. NEWS OF THE ABSURD EPISODE 54 http://www.cnn.com/video/partners/email/index.html?url=/video/podcasts/absurd/site/2008/08/01/nota.episode.54.cnn 4. POLICE BEATING DISPUTE http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/07/31/levs.police.video.cnn 5. MOM PLEADS FOR GIRL'S RETURN http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/hill.boss.reigh.plea.cnn 6. DEFENDANT FAKES HEART ATTACK http://www.cnn.com/video/partners/email/index.html?url=/video/crime/2008/08/01/dnt.fake.heart.attack.mxf.whio 7. KILLER CARRIED VICTIM'S HEAD http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/07/31/natpkg.can.bus.decapitation.ctv 8. MURDER CONFESSION RECANTED http://www.cnn.com/video/partners/email/index.html?url=/video/world/2008/08/01/blake.brazil.teen.murder.itn 9. ANTHRAX SUSPECT'S HOME http://www.cnn.com/video/partners/email/index.html?url=/video/us/2008/08/01/von.dr.bruce.ivins.home.cnn 10. HECKLERS INTERRUPT OBAMA TALK http://www.cnn.com/video/partners/email/index.html?url=/video/politics/2008/08/01/sot.fl.obama.protesters.baynews9 TOP 10 STORIES 1. SUSPECT IN BEHEADING IDENTIFIED http://www.cnn.com/2008/WORLD/americas/08/01/canada.beheading/index.html Canadian police say Vince Weiguang Li, 40, of Edmonton is charged with second-degree murder in the beheading of a man on a bus. 2. JUDGE TAKEN OFF LAST JENA 6 CASES http://www.cnn.com/2008/CRIME/08/01/jena6.appeal/index.html 3. PEOPLE MAG GETS PITT-JOLIE PIX http://www.cnn.com/2008/SHOWBIZ/Movies/08/01/brangelina.photos.ap/index.html 4. ATTACK IN TORONTO CALLED RACIAL http://www.cnn.com/2008/WORLD/americas/08/01/canada.attack.ap/index.html 5. IREPORTERS' UNUSUAL NAMES http://www.cnn.com/2008/LIVING/08/01/unusual.names.irpt/index.html 6. MOTHER PLEADS FOR CHILD'S RETURN http://www.cnn.com/2008/CRIME/08/01/rockefeller.kidnapping/index.html 7. KARADZIC: I MADE DEAL WITH U.S. http://www.cnn.com/2008/WORLD/europe/08/01/karadzic.trial/index.html 8. SUSPECT ARRESTED IN SWIM KILLINGS http://www.cnn.com/2008/CRIME/08/01/wisconsin.shooting.ap/index.html 9. ANTHRAX SUSPECT APPARENT SUICIDE http://www.cnn.com/2008/CRIME/08/01/anthrax.death/index.html 10. MCCAIN: OBAMA CRITICISM 'FAIR' http://www.cnn.com/2008/POLITICS/08/01/campaign.wrap/index.html CNN, The Most Trusted Name in News >    Cable News Network LP, LLLP.                       < >    One CNN Center, Atlanta, Georgia 30303             < >    2008 Cable News Network LP, LLLP.                  < >    A Time Warner Company.                             < >    All Rights Reserved.                               < ========================================================= =   Please send comments or suggestions by going to     = =           http://www.cnn.com/feedback/                = =                                                       = =      Read our privacy guidelines by going to          = =         http://www.cnn.com/privacy.html               = ========================================================= You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings, go to: http://www.cnn.com/linkto/bn.manage.html To unsubscribe from the Daily Top 10, go to http://cgi.cnn.com/m/clik?e=email2018@gvc.ceas-challenge.cc&l=cnn-dailytop10",1
phishing,legitimate,True,fashionable replica watches     Astonishing replica watches at Replica Classics   Click here to purchase high-quality replica watch   0ver 3OO $tyles of Replica //atches  http://fetessteersit.com/,1
phishing,legitimate,True,please reply rita20000quickcz assistance business relationship kindly accept apology sending unsolicited mail believe highly respected personality considering fact sourced profile human resource profile database country name mrs grace gbenga widow know see letter mbarrassment considering fact know plead patient feel pleased contact assistance business relationship husband issac j gbenga royal head community oil rich town also chairman ompadec nddc jesse branch position royal head chairman ompadec made money left children thing inherit money twelve million us dollars 12m deposited money open beneficiary pending would finish arrangement transfer abroad contract payment also establish business united states america planning died late last year ghastly auto crash husband died called attention money charged look foreigner would assist transfer investment funds abroad l would grateful could accept help achieve great objective promise give 20 total funds transferred vital bank account compensation assistance five percent 5 would set aside take care expenses may incur transaction indicate interest contact urgently confidentially information roles play business legal information concerning money sent soon agree get transaction started like provide immediately full names telephone fax numbers enable eldest son james gbenga contact handle transaction beginning completion behalf entire family alternatively gd200webmailcomar faithfully mrs grace gbenga wed 28 jul 2004 004800 0700 nan,1
phishing,legitimate,True,"Re: Glad to see you!Look at the assortment of our new online drug store and save upto 85%Todays special offers:  VIAGRA FOR AS LOW AS $1.62 PER DOSE   CIALIS (super viagra) FOR AS LOW AS $4.38 PER DOSE   LEVITRA FOR AS LOW AS $4.44 PER DOSE ... and much much more surprises for you today.ITLL TAKE 15 MINUTES TO BE READY FOR ACTION. - All popular drugs are available (Viagra, Cialis, Levitra, Propecia and much much more )   - Free shipping worlwide   - No Doctor Visits   - No Prescriptions   - 100% Customer SatisfactionClick here to visit our new pharmacy!Good day.",1
phishing,legitimate,True,fw account cum shots zzzz example com offerid qxjx adult club offers free membership instant access sites user name password user name zzzz example com password 1534 3 best adult sites internet free news 08 15 02 2 9 million members signed free last month 721 184 new members one yet membership faq q offering free access 3 adult membership sites free advertisers pay ad space pay membership q true membership life absolutely never pay cent advertisers q give account friends family yes long age 18 q sign 3 membership sites one get access q get started click one following links become member multi million dollar operations policies rules fill required info charge free pass believe us read terms conditions new tilthy teen sluts added 08 15 02 ultimate xxx teen site free click aol users click new lucky amateur wives added 08 08 02 amateur wives giving free aol users click new boob ranch added 08 01 02 see worlds best boobs net free click http www bozombo com hugetits index php affid 1534 aol users click jennifer simpson miami fl free lifetime membership entertained boyfriend last two years adult sites best net joe morgan manhattan ny live sex shows live sex cams unbelievable best part porn sites absolutely free removal instructions disclaimer strongly sending unsolicited emails wish receive special mailings opted one affiliate sites requesting notified special offers may run time time also attained services independent 3 rd party overlook list management removal services unsolicited email wish receive mailings please click url http greenzer com remove php aol users click removed list please accept apologies sent email error honor removal requests,1
phishing,legitimate,True,"PLEASE ASSIST ME Hello Friend,   My name is Mr. PETER k. KHAN the auditor and head of computing department of a bank here in london,UnitedKingdom.There is an account opened in this bank in 1995 and since my inception into office in 2000, nobody has operated on this account again, after going through some old files, I discovered that if I do not remit this money out urgently, it will be forfeited for nothing. In order to transfer out fifteen-million pounds sterling) from our bank here have the courage to look for a reliable and honest person who will be capable for this important transaction, believing that you will never let me down either now or in future.  HOW THE MONEY CAME ABOUT   The owner of this account was Mr. John Hughes who was a foreigner and the manager of Petro chemical service here in London, a chemical engineer by profession and he died since 1997.And then, since 2001, nobody knows about this account or anything concerning it, the account has no other beneficiary and my investigation proved to me as well that his company does not know anything about this account and the amount involved is (15,000,000.00) pounds sterling.I want to transfer this money into a safe foreign account abroad but I don't know any foreigner, I am only contacting you as a foreigner because this money can not be approved to any local bank here in london, but can only be approved to any foreign account because the money is pounds sterling?s and the former owner of the account is John Hughes and he was a foreigner too. I know that this message will come to you as a surprise as we don't know our selves before neither have we let, but be sure that it is real and a genuine business.   I believe in God that you will never let me down in this investment. I am contacting you because of the need to involve a foreigner with a foreign account as the real beneficiary. I need your co-operation to make this work fine, because the management is ready to approve this payment to any foreigner who has the correct information to this account, which I will Give to you when sure of your capability to handle such amount in strict confidence and trust according to my instructions and my advice for our mutual benefit because I don't want to make any mistake, I need your strong assurance and trust.   I shall destroy all documents concerning these transactions immediately we receive this money leaving no trace at all.I will use my position and influence on other staffs to effect the legal approvals and onward  transfer of this money to your account with appropriate clearance from foreign payment department. With assurance that this money will be intact pending my physical arrival in your country for the sharing and possible investments. I will give you %35 for your help and %65 will be for me. Kindly provide your phone number and your mailling  address, for easy communication.  Thanks and god bless you  Sincerely, Mr PETER KHAN.  S listo! Contrata el antivirus http://www.pandasoftware.es/tienda/?idpers=109&track=13920",1
phishing,legitimate,True,"Our company has announced additional openings for new employees. May be you are the one suitable?     While      we       may  have      high   expectations   of our   associates,  we       also give    them       high      rewards.      Imagine       being   part of    a stable organization   with       a   sterling       reputation  -       a   place where       the Sydney Car     Centre     is    an      integral   part of all   that   we    do.       With our     car centre personality, you'll     not    just    succeed   - you'll      thrive.      And,  with     our strong commitment    to promoting  from  within, you'll  definitely    enjoy  your   rise   to   the   top. Today      the Sydney       Car      Centre       is    looking for      an industrious    regional assistant       to      fasten     the process   of   the      delivery      of  customer   payments      to       the suppliers.       The      position  offered   is    a      part-time     job,  and     will  only require   from  you   to   be       available     for      1-2      hours       a       day. As    a       regional  assistant,   you    will       be   supposed     to    operate   with       the    payments       from  those     customers,       based      in      your      country.     You  will       be       expected  to    accept  2-3 transactions   to     your       bank    account       every  week,     make    certain      calculations       about  every    transaction (you  will      be    precisely      instructed      about       it),    & transfer       the      funds   to      the suppliers     by       means      of       western      Union/Money       Gram    less       your    fee       &     the  charges    of      the       Western   Union/Money     Gram. You    will  be      continuously   communicating     with       the    manager      from       the    head       office,      who  will   instruct     you  &       give      advice     regarding       every      new  payment. The     ideal     candidate    will      be industrious, goal-oriented person,   with      the  availability     of    a personal/business      bank  account   suitable to be used   for     the    company needs.       Knowledge   of       English,       computer     literacy and     sociability are appreciated. The company guarantees       to    pay      NET    10%    fee out of   the      amount    of    every  payment     you  dealt  with      and to     provide   you       with     the    regular    income &   flexible      schedule.  All   the  related       expenses  you  might     have     (like   the Western Union/Money Gram     chargers, related      expenses      on   traveling)   are    covered  by the     company. The      more     detailed     information     is     available      on  our   web-site   http://vacancy-085420181.sycarcentre.io/vacancies.php,        where      you can     fill   in      the    on-line       application form   for this     position. We       would  be  glad to     welcome  you       in our   team! We  are      looking    forward to     hearing       from   you as soon      as     possible! Yours       sincerely,  Agustin Daniels 0x60414238, 0x7824  AWG, MQJ9, api, dec, common, 8KK, 8R8E, create, T07A.     tmp: 0x72897253, 0x59, 0x015    close: 0x0790, 0x6, 0x0442, 0x668, 0x15, 0x503, 0x724, 0x70, 0x6, 0x0, 0x4, 0x5, 0x14702339    revision: 0x26988834, 0x27, 0x08, 0x39302647, 0x77, 0x75098688, 0x29227241, 0x57169569, 0x7931, 0x2582, 0x4375, 0x8 hex: 0x56, 0x345, 0x84, 0x9001, 0x6963, 0x37359216, 0x06, 0x8     32CG: 0x1054, 0x51      0x98     TVW: 0x50, 0x9, 0x4330, 0x83, 0x11, 0x4, 0x5196, 0x0664, 0x92332656, 0x65312482, 0x15873383, 0x5375, 0x5, 0x4, 0x41 serv: 0x65596954, 0x573, 0x7744, 0x8373, 0x75769190, 0x7, 0x71865623, 0x71, 0x54154670, 0x2, 0x9, 0x0, 0x6, 0x66305475, 0x14     0x50372877, 0x5  dec: 0x3, 0x85037554, 0x1, 0x83323402       engine, L3A, serv. 0x20, 0x2, 0x90310311, 0x38, 0x75, 0x69, 0x62, 0x720       P2VR: 0x501, 0x536, 0x245, 0x2, 0x6756     PH53.    rcs: 0x3052, 0x54, 0x37   api: 0x0, 0x8450, 0x9, 0x00597621, 0x23, 0x3918, 0x30115628, 0x88, 0x118, 0x577, 0x60, 0x91984593, 0x54, 0x212 0x1, 0x6178, 0x54556767, 0x55, 0x8, 0x96189149, 0x124, 0x012, 0x59 dec: 0x924    0x87, 0x5, 0x846, 0x17, 0x405, 0x0, 0x423, 0x2, 0x92, 0x0, 0x0829, 0x6  0x1, 0x0437, 0x3470, 0x56588383, 0x911, 0x639, 0x4829   A8O: 0x8, 0x245, 0x03, 0x5115, 0x56, 0x3, 0x701, 0x72, 0x630, 0x854, 0x86, 0x59993764, 0x3598, 0x7341  hex, close, interface, R9J1, create, file.0x632, 0x5469, 0x5, 0x010, 0x38, 0x252, 0x6961, 0x53628957, 0x1541 07X: 0x618 stack: 0x35, 0x93063376  RLE 88E4  0x68, 0x44590442",1
legitimate,phishing,True,"[Reform] Online Banking Profile Update Required.        New Page 1         Online Banking Profile Update Required.   Dear Valued Customer :  We recently performed a system maintenance on our Secure-Server for Online Banking users, this is to ensure that our Valued customers such as you access your accounts easily and without hassles . This Upgrade was designed in order to provide a better and risk-free Online Banking session, during an attempt to upgrade your account into our newly-secured secured-server we were unable to update your account therefore leading us to send you this e-mail letter which was sent directly from our Secured Updating Server. You are required to click on the "" Update Now "" link stated below in order to update your account , clicking on the "" Update Now "" will take you to our external secured server ( Fully Secured ) where you will be required to fill in necessary information in order to complete your update process . Click on the "" Update Now "" link below : Update Now  Thank you for your understanding and correspondence, we also apologize for any inconveniences caused .  Online Banking Accounts Department -  Bank Of America . Bank of America, Member FDIC.   2007 Bank of America Corporation. All Rights Reserved.    _______________________________________________ Reform mailing list Reform@meerschwein.hh.schule.de http://gsw.dyndns.org/cgi-bin/mailman/listinfo/reform",0
phishing,legitimate,True,"URGENT ASSISTANCE PARAMOUNT SECURITY COMPANY HOLLAND, LAGOS BRANCH. Private Email:{femimartins876@fsmail.net  Dear Friend, I am Mr.femimartins,Manager of paramount security company, Lagos Branch. I apologize for using this medium to reach you for a transaction/business of this magnitude, but this is due to confidentiality and prompt access reposed on this medium. Be informed that your enviable credentials/particulars were given to me by a member of the South African Export Promotion Council who was at the Government delegation to your country during a trade exhibition. I have decided to seek a confidential co-operation with you in the execution of the deal described hereunder for the benefit of all parties and hope you will keep it as confidential because of the nature of this transaction . I have an urgent and very confidential business proposition for you. On Dec. 19, 1998, a Canadian Oil consultant/contractor with the Ministry of Energy and Natural Resources, Mr. Antoine Blanc made a numbered timed(Fixed) Deposit for twelve calendar months, valued at US$25,000,000.00 (Twenty Five Million Dollars)in my branch. Upon maturity, I sent a routine notification to his forwarding address but got no reply. After a month, we sent a reminder and finally we discovered from his contract employers, the Ministry of Energy and Natural resources that Mr. Antoine Blanc died from a plane crash. On further investigation, I found out that he died without making a Will, and all attempts to trace his next of kin was futile. I therefore made further investigation and discovered that Mr. Antoine Blanc did not declare any kin or relations in all his official documents, including his Bank Deposit paperwork in my security company. This sum of US$25,000,000.00 is still sitting in my security company and the interest is being rolled over with the principal sum at the end of each year. No one will ever come forward to claim it. According to Nigerian Law, at the expiration of 6 (six) years, the money will revert to the ownership of the Nigerian Government if nobody applies to claim the fund.  Consequently, my proposal is that I will like you as an Foreigner to stand in as the next of kin to Mr. Antoine Blanc so that the fruits of this old man's labor will not get into the hands of some corrupt government officials. This is simple, I will like you to provide immediately your full names and address so that the Attorney will prepare the necessary documents and affidavits which will put you in place as the next of kin. We shall employ the services of one Attorney for drafting and notarization of the WILL and to obtain the necessary documents and letter of probate/administration in your favor for the transfer. A bank account either newly created or existing in any part of the world which you will provide, will then facilitate the transfer of this money to you as the beneficiary/next of kin. The money will be paid into your account for us to share in the ratio of 75% for me and 20% for you. Then 5% will be used to offset any expenses incurred during the entire processing. Please your percentage is not negotiable. it is considerate enough. There is no risk at all as the paperwork for this transaction will be done by the Attorney, and my position as the Branch Manager guarantees the successful execution of this transaction.  If you are interested, please reply immediately via the private email address below. Upon your response, I shall then provide you with more details and relevant documents that will help you understand the transaction. Please observe utmost confidentiality, and rest assured that this transaction would be most profitable for both of us because I shall require your assistance to invest my share in your country. I am awaiting your urgent reply via my email: .femi-martin876@fsmail.net  However, after your initial response by email, I would suggest that you contact me via phone 234 8055467101, for a verbal and detailed explanation of this transaction .This is imperative, because I would like to speak with you in order to be sure of who I would be with carrying out this transaction with. Regards.",1
phishing,legitimate,True,bank inheritance mr mr bel zulu south africa dear sir officer corporate banking department trust bank south africa department relates affairs state lately amount money discovered us suspense abandoned account sum fifteen point three million us dollars account belonged one foreign customers died along entire family november 1994 ghastly auto crash since got information death expecting next kin come claim money release unless somebody applied next kin relation deceased indicated banking guidelines unfortunately nobody come foward claim money based officials departement decided establish cordial business relationship hence contacting want present next kin relation deceased fund remitted account moreover want money go government account unclaimed bill banking law guidelines stipulate account abandoned dormant period years deemed closed money contained therein forfeited government treasury account speculated sum transfered government account unclaimed fund december 2004 reason requesting present next kin occasioned fact deceased customer foreigner mode sharing successful transfer money account 70 colleagues role expectedto play deal agreed give twenty five percent 25 total sum 5 expenses going encounter two parties course transaction therefore expected reply letter indicating readiness interest participate business receiving reply communicated exact steps take expect urgent response note also security reasons would able speak office hours hence shall give private number always reach proper time please treat business proposal strictly confidential security reasons top officials involved business want get trouble result indecent publicity kind personal regards mr bel zulu get tiscali broadband 15 99,1
phishing,legitimate,True,You'll for sure will be more manly. VA                  Find your love stick gain here         CLICK HERE URl!!!!         b89ETdutP,1
