predicted,targets,discrepancia,text,label
legitimate,phishing,True,"House passes Iraq withdrawal timetable                  Apr 26, 200705:15 AM EDT           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         TOP STORIES CNN.com         House passes Iraq withdrawal timetable      Moving closer to a veto showdown with President Bush, the House late Wednesday narrowly approved a bill funding the wars in Afghanistan and Iraq that sets a goal of withdrawing U.S. combat forces from Iraq next year.      FULL STORY    WATCH VIDEO                 Top general says Iraqi sectarian murders are down      The top U.S. commander in Iraq, Gen. David Petraeus, told reporters Wednesday that sectarian murders in Baghdad have been reduced by about one-third since the beginning of the year.      FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         WEATHER  CNN.com/WEATHER          Crews stop search for tornado victims      Authorities in the southwest Texas border town of Eagle Pass have largely completed search-and-rescue operations in the wake of a powerful tornado that killed 10 people.      FULL STORY    WATCH VIDEO             Your personalized weather is temporarily out of service. In the meantime, go to http://www.CNN.com/WEATHER for your local weather forecast. Personalized weather will return soon.                  Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         U.S.  CNN.com/US         Divers brave death for sweet taste of abalone      As abalone diver Joe Vojvoda was about to put on his wetsuit hood and gloves on a rocky beach, he mused about the shellfish delicacy that lures many to the frigid waters.      FULL STORY                 Kidney transplant fugitive caught in Mexico      A Kentucky man who had been on the lam for more than a year after he was released from jail to donate a kidney to his son was captured in Mexico on Wednesday, a deputy U.S. Marshal said.      FULL STORY    WATCH VIDEO                 Police: Cho fired 170 rounds in 9 minutes      The massacre inside a chained-shut Norris Hall went on for nine minutes as Seung-Hui Cho fired off 170 rounds, killing 30 people before shooting himself in the head, police revealed Wednesday.       FULL STORY    WATCH VIDEO                 Body found in burned house after hunt for trooper's killer      Authorities recovered a body from an upstate New York farmhouse that burned down after police surrounded it in search of a man suspected of killing a state trooper and wounding two others, a state police spokesman said Wednesday.       FULL STORY    WATCH VIDEO                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         WORLD  CNN.com/WORLD         Taliban: Bin Laden plans Iraq strikes      A Taliban military commander says Osama bin Laden helped plan the deadly suicide car bombing outside Bagram Air Base targeting a ""very important American official,"" apparently referring to Vice President Dick Cheney.      FULL STORY                 At least 15 missing after boat sinks      A U.S. Coast Guard cutter and helicopter plucked more than a dozen fishermen from the Atlantic after their boat capsized, but at least 15 others were missing.      FULL STORY                 Panel subpoenas Rice over Niger uranium claim      A House committee Wednesday subpoenaed Secretary of State Condoleezza Rice to find out what she knew about the 2003 claim that Iraq sought uranium from the African country of Niger.      FULL STORY    WATCH VIDEO                 Israel probes Arab politician accused of aiding Hezbollah       Israeli police announced Wednesday they are investigating an Israeli-Arab politician suspected of laundering money and passing information to the enemy during Israel's war with Hezbollah militants in Lebanon last summer.      FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         BUSINESS  CNNmoney.com         Finally, a lucky 13 for Dow      The Dow industrials jumped above 13,000 for the first time Wednesday, thanks to upbeat corporate earnings and a solid reading on the economy, which also propelled the broader market.      FULL STORY                 The not-super rich may get AMT break      House Democrats on the tax writing committee may have come to a consensus on how to reform the Alternative Minimum Tax (AMT), according to a report Wednesday in Tax Notes, a trade publication published by Tax Analysts. The proposal would give the biggest tax break to middle- and upper-middle income households.      FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         SPORTS  SI.com         Tim Layden: NFL draft has become nation's biggest sports event      Today's hypothesis: The NFL Draft is the biggest sporting event in America. Before writing that bold sentence, I toyed with various other adjectives until settling on ""biggest.'' Among them:      FULL STORY                 Vanek nets two as Sabres rout Rangers in Game 1      BUFFALO, N.Y. (AP) -- Ales Kotalik and the Buffalo Sabres provided an answer to anyone questioning whether they are the elite team in the NHL.      FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         HEALTH  CNN.com/HEALTH         Fight over baby's life support divides ethicists      When Emilio Gonzales lies in his mother's arms, sometimes he'll make a facial expression that his mother says is a smile.       FULL STORY    WATCH VIDEO                 'Pot 2.0':U.S. marijuana growing stronger      The marijuana being sold across the United States is stronger than ever, which could explain a growing number of medical emergencies that involve the drug, government drug experts on Wednesday.      FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         TECHNOLOGY  CNN.com/TECH         Couple uses MySpace in adoption search      A Michigan couple who spent five years trying to conceive has turned to MySpace.com in search of birth parents so they can adopt a child.      FULL STORY                 Reactor of the future powered by toxic-waste      Later this year, scientists at Oak Ridge National Laboratory in Tennessee hope to take a big step toward solving America's nuclear-waste woes. Pending clearance from the Department of Energy, they will demonstrate a new toxic-waste recycling process.       FULL STORY                           Top Stories  Weather  U.S.  World  Business  Sports  Health  Technology  Entertainment  Features         ENTERTAINMENT  CNN.com/SHOWBIZ         O'Donnell leaving 'The View'      Rosie O'Donnell's stormy tenure on ""The View"" will be a short one. The opinionated host was unable to agree on a contract with ABC, and she'll leave the show in June.      FULL STORY                 'American Idol' raises $30M for charity      Television singing talent show ""American Idol"" proved its clout as a U.S. cultural phenomenon on Wednesday by raising more than $30 million for young people in Africa and the United States.      FULL STORY                        Cable News Network LP, LLLP. One CNN Center, Atlanta, Georgia 30303  2007 Cable News Network. A Time Warner Company. All Rights Reserved. Terms under which this service is provided to you. Read our privacy guidelines. Contact us.   You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings click here. To unsubscribe from the American Morning Quick News, click here.",0
legitimate,phishing,True,"FW: Bridgeline Cash and AR I am not sure when we received our last cash distribution from Bridgeline but will check.  Should we pursue?   -----Original Message----- From: 	Gruesen, Karen   Sent:	Thursday, October 25, 2001 5:03 PM To:	Hodges, Georganne Subject:	FW: Bridgeline Cash and AR     -----Original Message----- From: 	Schwarzbach, Emily   Sent:	Thursday, October 25, 2001 4:41 PM To:	Gruesen, Karen Subject:	Bridgeline Cash and AR  Karen,  The following are the Bridgeline account balances as of 9/30/01 that you requested:  Cash - $34,374,000  AR - $88,224,562  If you have any further questions or need additional information please let me know.  Thank you.  Emily",0
legitimate,phishing,True,"FW: Assignment of Convertible Book Marie, 	FYI.  Your memo references Morgan.  The email is going out to Goldman.  Thanks, TB    -----Original Message----- From: 	Heard, Marie   Sent:	Friday, October 26, 2001 9:43 AM To:	'joe.arens@gs.com' Cc:	Brogan, Theresa T. Subject:	Assignment of Convertible Book  Mr. Arens:  Pursuant to Theresa Brogan's request, we have prepared and attach for your review a draft Assignment and Assumption Agreement among Enron North America Corp. (""ENA""), ECT Investments, Inc. (""ECTI"") and Morgan Stanley & Co. Incorporated (""Morgan"") whereby ENA assigns all its rights, title, interests and obligations in Account Nos. 002-070076, 002-257830 and 033-671710 to ECTI.  Please let me know if the attached documents are acceptable and we will process for signature.  Thank you.  Marie Heard Senior Legal Specialist Enron North America Corp. Phone:  (713) 853-3907 Fax:  (713) 646-3490 marie.heard@enron.com",0
legitimate,phishing,True,items jean sending email information questions please contact helpdesk lan password expires nngomaha new grace login setting 3 changed 6 3 attempts change password call helpdesk need assistance new standard browser gpg internet explorer netscape longer installed desktops software installed desktop reinstalled need desktop rebuilt helpdesk normal business hours 7 00 6 00 pm normal business hours means someone lan team building require emergency assistance hours business hours please call helpdesk mark message urgent call person paged please remember mark message urgent must first leave detailed message press 3 please call helpdesk helpdesk desktop related issues currently implementating remedy gpg new helpdesk application tracking tickets calling us directly may get best possible service still escalation person issues concerns diane becker joining lan team starting june 26 please stop 2 nd floor welcome diane back omaha thanks jean x 7173,0
legitimate,phishing,True,final communication materials deal attached final communication materials changes addition legend language end external q employee email messages talking points change one question external internal q q 10 q filed scheduled filed november 14 please forward materials direct reports briefing materials floor staff meetings run etv ad notifying employees check email important video message weekend monday morning call questions thank assistance communicating messages employees karen x 39757 attachments press release issued dynegy posted www enron com press room timeline communication rollout key messages use internal external audiences talking points use employees email employees w link q video script viewed employees intranet upfront external q use media external audiences internal q background use meetings employees intranet q posted web employees,0
legitimate,phishing,True,"RE: George Phillips John:  	One more thing I neglected to mention.  Deal Blotter only refreshed lookups once per day, the first time it is run.  After that, you must do it manually.  When Deal Blotter comes up, you will see that one of the main menu items is ""Refresh.""  Choose Refresh, Lookups, All and the lookups will be refreshed.  That should solve the problem.  Sorry for not mentioning that earlier.  Regards, Bill x53492   -----Original Message----- From: 	Forney, John M.   Sent:	Monday, October 22, 2001 1:40 PM To:	Crooks, William Subject:	RE: George Phillips  William,   things look better  but,    George does not have access to the EPMI Hourly Ercot book.       This is the book that he trades primarily. He also needs EPMI Ercot Asset.  Thanks, JMF    -----Original Message----- From: 	Crooks, William   Sent:	Monday, October 22, 2001 1:26 PM To:	Forney, John M. Subject:	RE: George Phillips  John:  	Have him log out of EnPower, log back in and try again.  I've got him set up in Blotter with East portfolio.  Let me know if this did not work.  Regards, Bill x53492   -----Original Message----- From: 	Forney, John M.   Sent:	Monday, October 22, 2001 1:22 PM To:	Crooks, William Subject:	RE: George Phillips  The Resolution desk has given me the password.   However,  George was not set up in deal blotter under North America,  East Region.   I have since submitted another E-request for George.   The reason is,   he cannot log onto blotter or create deals under his name. Can you watch out for this?  JMF   -----Original Message----- From: 	Crooks, William   Sent:	Monday, October 22, 2001 1:08 PM To:	Forney, John M. Subject:	George Phillips  John:  	The user ID was apparently set to GPHILLIP  The password should be the same.  If that does not work, please let me know.  Regards, Bill x53492",0
legitimate,phishing,True,"Paris Hilton headed back to the slammer!     Tonight On CNN Email        June  8, 2007               9 p.m. ET     Larry King Live:  Paris Back in Jail   Paris Hilton back to jail.  Love it or hate it, it's the story America can't stop watching. Larry's got the latest -- from the madness at her mansion to today's courtroom drama.   Tonight at 9 p.m. ET.                                          Related: Paris Hilton going back to jail                    9:00 p.m. ET     New Hampshire: Debate Highlights   Watch highlights from the Democratic and Republican debates in New Hampshire!                 7:00 p.m. ET     The Situation Room   Countdown to launch: The Space Shuttle Atlantis is set to blast off on an 11 day mission. Live coverage tonight, in ""The Situation Room.""        8:00 p.m. ET     Faith & Politics   Hillary Clinton, Barack Obama, and John Edwards discuss whether faith, values and politics can co-exist. A special encore presentation: ""Faith and Politics.""        9:00 p.m. ET     Larry King Live   TMZ's Harvey Levin joins Larry King tonight on the madness at Paris Hilton's mansion and on today's courtroom drama.        10:00 p.m. ET     Anderson Cooper 360   People locked up for crimes they didn't commit, while others get away with murder. How the justice system fails, and how science is helping to fix it. Freeing the innocent, finding the criminals, tonight.                 Send us your feedback > | CNN's full program schedule > | Email sign up >        Cable News Network LP, LLLP. One CNN Center, Atlanta, Georgia 30303  2007 Cable News Network LP, LLLP. A Time Warner Company. All Rights Reserved. Terms under which this service is provided to you. Read our privacy guidelines. Contact us.   You have agreed to receive this email from CNN.com as a result of your CNN.com preference settings. To manage your settings click here. To unsubscribe from the Tonight on CNN list, click here.",0
legitimate,phishing,True,"Flushed pending centeris patch queue -----BEGIN PGP SIGNED MESSAGE----- Hash: SHA1  Hey guys,  I've pushed out all my pending patches for winbindd except:  (a) security = ads & machine password change in winbindd (b) username map support for winbindd  Since these might possibly require some discussion and general agreement, I'll post patches to the list here.  The major merges are  1.  Maintaining the full trust topology (including transitive     trusts).  These should be accessed by child processes     using the wcache_tdc_xxx() functions.  2.  Support for one-way trusts  3.  Working offline logons with remote idmap backends  4.  Updated set_dc_and_flags() functionality based on trust     information from our primary domain.  This means we     should be able to avoid contacting remote domains     (inside our forest).  There's other minor fixes.  I tried to break the commits up into manage chunks (about 30 I think).  All of this is working in my local tree but I'll spend a good bit of time testing tomorrow and make sure I haven't introduced any regressions.  Might take a day or so to stabilize.      cheers, jerry -----BEGIN PGP SIGNATURE----- Version: GnuPG v1.4.3 (GNU/Linux) Comment: Using GnuPG with Mozilla - http://enigmail.mozdev.org  iD8DBQFGPlieIR7qMdg1EfYRAo0eAKCmjNX17wgQPAxBjvHLjSqmUwXnZACfeYlF lIt/uKM04MdZegAy+sdgqik= =Vv50 -----END PGP SIGNATURE-----",0
legitimate,phishing,True,sum ref formal models discourse content length 5679 couple weeks ago posted message one students looking references formal models discourse use basis automatic analyzer political discourse received comprehensive bibliography ann lindvall ann lindvall ling lu se various useful indications arild hestvik hestvik babel ifl uib alice horning horning argo acs oakland edu massimo poesio poesio cogsci ed ac uk livia polanyi livia csli stanford edu david traum traum divsun unige ch previously rochester massimo poesio also mentioned involved project called fracas one whose goals assess state art computational semantics days involves lot work discourse deliverables project freely available read world wide web http www cogsci ed ac uk fracas compiled bibliography pointers follow thanks everybody catherine walther allwood j 1980 power communication alvar dept english stockholm university sweden alshawi h ed 1992 core language engine mit press cambridge asher n 1993 reference abstract objects discourse kluwer dordrecht austin j l 1962 things words oxford university press london button g 1987 answers interactional products two sequential practices used interview social psychology quarterly 2 160171 coulthard 1977 1985 introduction discourse analysis longman london och new york erickson b lind e johnson b c barr w 1978 speech style impression formation court setting effects powerful powerless speech journal experimental social psychology 14 266279 goffman e 1976 replies responses language society 5 257313 also goffman e 1981 forms talk basil blackwell oxford goody e ed 1978 questions politeness strategies social interaction cambridge university press greenbaum leech g svartvik j ed studies english linguistics randolph quirk longman london grice h p 1975 logic conversation cole p och morgan j ed speech acts syntax semantics vol 3 academic press new york gumperz j 1982 discourse strategies cambridge university press cambridge halliday k 1985 introduction functional grammar e arnold london halliday k r hasan 1976 cohesion english longman london heritage j greatbach 1989 institutional character institutional talk core news interviews sic 28 4798 dept communication link ping university sweden hudson r 1980 sociolinguistics cambridge university press cambridge kamp h u reyle 1993 discourse logic introduction modeltheoretic semantics natural language formal logic discourse representation theory kluwer dordrecht labov w 1982 sociolinguistic patterns university pennsylvania press philadelphia leech g n 1983 principles pragmatics longman london linell p gustavsson l juvonen p 1988 interactional dominance dyadic communication linguistics 26 415442 markova foppa k ed 1990 dynamics dialogue harvester press hertforsshire obarr w 1982 linguistic evidence language power strategy courtroom academic press new york sacks h schegloff e jefferson g 1974 simplest systematics organization turntaking conversation language 50 4 696735 schegloff e sacks h 1973 opening closings semiotica 8 4 289327 also turner r ed 1974 ethnomethodology selected readings penguin harmondsworth searle j 1969 speech acts essay philology language cambridge university press cambridge searle j et al 1992 searle conversation papers compiled introduced h parret j verschueren john benjamins amsterdam sinclair j mch coulthard 1975 towards analysis discourse english used teachers pupils oxford university press london tardy c h 1988 handbook study human communication methods instruments observing measuring ans assessing communication processes ablex publishing corporation norwood n j todorov 1984 mikhail bakhtin dialogical principle seminar press new york von stechow ed handbook semantics de gruyter wrong 1968 problems defining social power american journal sociology 73 673681 pointers went heim lascarides e prince ward birner vallduvi walker reichman hobb mann thompson grosz sidner scha polanyi werth grimes longacre,0
legitimate,phishing,True,"Your daily e-mail from the BBC         Thursday, 28 June, 2007, 18:00 GMT 14:00 -04:00:Canada/Eastern               Search BBC Sport              FOOTBALL     Real Madrid sack manager Capello Fabio Capello is fired, just over a week after guiding Real Madrid to their first Spanish League title since 2003.     Spurs set to snap up striker Bent Spurs are set to announce the signing of England striker Darren Bent from Charlton, BBC Sport understands.     Sissoko signs new Liverpool deal Liverpool midfielder Mohamed Sissoko has signed a new four-year contract at Anfield.         GOLF     French Open leaderboard The first round is under way at the European Tour's French Open in Paris.     Monty keen to silence his critics Colin Montgomerie wants to prove his critics wrong by claiming a tour win before the Open begins in three weeks.     Illness hampers Van de Velde bid Jean van de Velde is battling a mystery illness which is threatening to undermine his chances of qualifying for next month's Open.         MOTORSPORT     Hamilton confident for French GP Lewis Hamilton says he has the momentum to clinch his third straight win at the French Grand Prix this weekend.     Kubica fit to race in French GP BMW Sauber's Robert Kubica will return at the French Grand Prix following a 180mph crash in Canada.     Rookie Kovalainen stays positive Renault driver Heikki Kovalainen says he never doubted his ability despite a slow start to his Formula One career.         FORMULA ONE     Hamilton confident for French GP Lewis Hamilton says he has the momentum to clinch his third straight win at the French Grand Prix this weekend.     Rookie Kovalainen stays positive Renault driver Heikki Kovalainen says he never doubted his ability despite a slow start to his Formula One career.     Kubica fit to race in French GP BMW Sauber's Robert Kubica will return at the French Grand Prix following a 180mph crash in Canada.         ATHLETICS     Pistorius to take on Olympic king Double amputee Oscar ""Blade Runner"" Pistorius will race against Olympic 400m champion Jeremy Wariner in Sheffield in July.     Pickering continues winning run Craig Pickering maintains his superb run of recent form by winning the 100m at the Ostrava Grand Prix on Wednesday.     Gay to take on Don Valley clock This season's fastest man, Tyson Gay, is lined up for the Norwich Union Grand Prix in Sheffield.         CYCLING     Kessler suspended by Team Astana German rider Matthias Kessler is suspended by his team after testing positive for excessive levels of testosterone.     Petacchi protests his innocence Alessandro Petacchi denies doing ""anything illegal"" after returning a ""non-negative"" test for salbutamol at this year's Giro.     Weather forces race postponement The British Road Race Championships, due to be held in Yorkshire, are called off because of the weather.         FUN AND GAMES     Zombie Brown's alternative Cabinet Robbo picks the sporting icons who could do a job     Colin Montgomerie talks to Chris Evans Colin Montgomerie tells Chris Evans about his quest for a major win at Carnoustie and the search for a new caddie. Evans and sidekick Jonny Saunders have a different sporting guest on their Radio 2 show every evening.     Quotes of the Week Thierry Henry is gunning for Barcelona, plus Jose Mourinho gets fruity     OPTIONS AND HELP    You are subscribed from the e-mail address: ktwarwic@speedy.uwaterloo.ca  Change To change your e-mail address, the content or format of your daily e-mail, visit: http://www.bbc.co.uk/email  Unsubscribe To unsubscribe, visit: http://www.bbc.co.uk/email  Other e-mails To see the full range of e-mails available visit: http://www.bbc.co.uk/email      Help If you are having problems with story links or for general help visit: http://www.bbc.co.uk/email/help  Feedback Please send feedback to: mailto:dailyemail@bbc.co.uk      Copyright BBC 2005",0
legitimate,phishing,True,"Intro to Natural Gas/Natural Gas Transactions May 15-17  Dallas Campaign Manager          OATT Reform         IN-DEPTH INTRODUCTION TO THE NATURAL GAS INDUSTRYNATURAL GAS TRANSACTIONS, TRADING & ORIGINATION FOR NON-TRADERS    May 15  17, 2007 Dallas, Texas  Click Here              To Download A Complete Conference Brochure  Click Here For A Complete Listing               Of Upcoming Conferences            Overview:         IN-DEPTH INTRODUCTION TO THE NATURAL GAS INDUSTRY   May 15 - 16, 2007  This in-depth introductory course is designed for those with limited knowledge of the natural gas industry. It provides an overview of the industry focusing on fundamentals of this form of energy, its history, and the typical assets, markets, and regulatory systems it takes to produce and deliver natural gas to its end uses. Specifi c examples and actual market data are used to illustrate basic principles and ideas. This seminar uses several approaches to elicit participation from attendees including group exercises and a gas market simulation in which participants buy, sell and transport gas over the course of the seminar under various market rules and conditions. Participants will have plenty of opportunities to ask questions and discuss issues of special interest. Extensive and comprehensive course notes are provided to each attendee.   NATURAL GAS TRANSACTIONS, TRADING & ORIGINATION FOR NON-TRADERS   May 16 - 17, 2007  This in-depth course is designed for those interested in learning how others structure gas trades, mid-market and long-term transactions. Often these transactions are designed to hedge the commodity risks of infrastructure projects such as production development, pipelines and power plants. This course includes material about recognizing project needs for complex transactions involving multiple discrete risks. Specifi c examples and actual market data are used to illustrate basic principals and ideas. This seminar uses several approaches to elicit participation from attendees including group exercises. Participants will have plenty of opportunities to ask questions and discuss issues of special interest. Extensive and comprehensive course notes are provided to each attendee.        Register today!     Click         Here To Download A Complete Conference Brochure    Upcoming  Conferences   EPRI -    Forward Price Forecasting Workshop   March 21-23, 2007   Residence Inn Orlando/Seaworld   Orlando, FL    Spatial Electric Load Forecasting: Forecasting and Justifying Demand    Targets for T&D Planning Scottsdale, AZ     March 26-27, 2007    Introduction to Electric Utility Systems for Non-Engineers Denver, CO   March 28-29, 2007   Emergency    Preparedness and Service Restoration For Utilities   March 28-30, 2007   Wyndham New Orleans   New Orleans, LA    The Real Story on AMI: From Conception to Completion, Learning From    Those Who Have Lived It Breckenridge, CO     March 29-30, 2007     The 7th Annual National Multicultural Business Conference Las Vegas, NV   April 11-13, 2007    Wall    Street Green Trading Summit VI New York, NY   April 16-17, 2007           Intro to Natural Gas/Natural Gas Transactions May 15-17  DallasPowerMarketers.com  PO Box 2303  Falls Church  VA  22042 This email was sent to ktwarwic@speedy.uwaterloo.ca by PowerMarketers.com.Unsubscribe|Privacy Policy",0
legitimate,phishing,True,rlmlbhkjrxcoxnet found many references accessing registry remotely however none work admittedly bit green understanding windows security permissions like tried number solutions ie wmi win32api _winreg avail trying update registry settings windows xp systems using user local administrator account authentication ive tried following begin snippet 1 c wmiwmicomputer user password reg cregistry0 regenumkey hdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswmipy line 491 __getattr__ return getattr selfole_object attribute file cpython25libsitepackageswin32comclientdynamicpy line 496 __getattr__ raise attributeerror ss self_username_ attr attributeerror enumkey end snippet 1 begin snippet 2 objswbemlocator win32comclientdispatchwbemscriptingswbemlocator objswbemservices objswbemlocatorconnectserverrootdefaultcimv2 objreg objswbemservicesgetstdregprov objregenumkeyhdefkey_winreghkey_local_machine ssubkeynamesoftware traceback recent call last file line 1 file cpython25libsitepackageswin32comclientdynamicpy line 491 __getattr__ raise pythoncomcom_error details com_error 2147352567 exception occurred 0 swbemobjectex invalid parameter none 0 2147217400 none end snippet 2 ive looked using wmiregistry function however allows specify computer name credentials ie username password ive also tried various forms monikers eg rootdefault however anytime specify ip address within moniker get access denied error see also passing moniker seems override use user password computer arguments begin snippet 3 reg wmiwmicomputer monikerwinmgmtsrootdefaultstdregprov user password traceback recent call last file line 1 file cpython25libsitepackageswmipy line 1190 connect handle_com_error error_info file cpython25libsitepackageswmipy line 189 handle_com_error raise x_wmi njoin exception_string x_wmi 0x7ff8fffb access denied end snippet 3 thanks tom _______________________________________________ pythonwin32 mailing list kpitckaew45pythonorg httpmailpythonorgmailmanlistinfopythonwin32 thu 07 aug 2008 115631 0400 pythonwin32 accessing remote registry,0
phishing,legitimate,True,"E-LOAN Alert: Your 15 Year Fixed loan at 6.625% is available now.  On Mar 12 2001, you asked E-LOAN to monitor the mortgage market  daily to find the following loan(s):  30 Year Fixed with a 7.250% interest rate and 1.000 point(s). 15 Year Fixed with a 6.875% interest rate and 1.000 point(s). 30 Year Fixed with a 7.375% interest rate and 1.000 point(s).  We currently offer the following:  Loan Type           Rate           Points/(Rebate)          APR ------------------------------------------------------------------------ 30 Year Fixed       7.250%         0.680                    7.359%     15 Year Fixed       6.625%         0.787                    6.811%       To take advantage of our great rates, go to www.eloan.com, search  for today's up to the minute rates and complete the streamlined online  application. Your personal loan consultant will call you with a credit decision. Your loan consultant will then be your single point of contact  throughout the loan process.  And of course you can monitor your loan's  progress at your convenience through your password-protected E-Track account, available online any time.  Below is a list of some of the criteria that you provide E-LOAN with in  order to perform this rate search. To change your Rate Watch settings or  to unsubscribe from this email, please visit www.eloan.com/cgi-bin/watchinput.  Loan Amount: $400000 Property Value: $970000 Property Location: Texas Property Use: Home Property Type: Single Family Residence Loan Purpose: Purchase Will Document Income: Will document income to the lender  E-LOAN: A better way to get a home loan.  ----------------------------------------------------------------  Please note that interest rates change daily and that today's rates  are subject to change in response to market fluctuations. This is not an  offer to enter an interest lock-in agreement.  E-LOAN is an Equal Housing Lender",1
phishing,legitimate,True,urgent ad spyware consumer alert click,1
legitimate,phishing,True,"Application Virtualization for Enterprise Java  ==================================================================== Complimentary White Paper!   ENTERPRISE JAVA VIRTUALIZATION   Extreme Utilization and Lightning Deployment in the  Virtualized Data Center  ===================================================================== Dear Ted,   Virtualization 2.0 will go beyond server consolidation, making applications  more agile and scalable to fit a service-oriented architecture.   That's what InformationWeek is predicting, in their latest look at this  crucial topic. But what's the best way to run enterprise Java applications  on a virtualization platform like VMware ESX Server? And what do you need to  make that vital connection between virtualization and SOA for real-life data  center operations?   BEA's unique LiquidVM(TM) Java virtual machine technology allows enterprise  Java applications to run directly on hypervisor-based virtualization  platforms. With BEA WebLogic Server Virtual Edition, you get a Java EE  environment optimized to get the most out of virtualized hardware. And you  can even use LiquidVM to turn your own Java applications into virtual  appliances. Streamlined deployment and unique memory management optimization  mean more applications per server, reduced operations costs and more  flexible, responsive IT.   But that's not all - BEA WebLogic Operations Control provides a policy-based  monitoring and resource allocation framework for managing ANY Java  application in virtual or non-virtualized environments. Together BEA  WebLogic Server Virtual Edition and BEA WebLogic Operations Control provide  an enterprise grade application virtualization solution that will be the  model for tomorrow's virtual data center.   Want to know more?  Download a copy of the BEA WebLogic Operations Control - Application  Virtualization for Enterprise Java whitepaper now at: http://response.bea.com/forms/WWWWW_JAVA-VIRTU-LOC_XX_WP_09FB?tg=WWWWW.WLSBet_LogicEM1UN.XX.WP.EM.09FB.X.RES&elq=9F277DA844794342A71B60615821D531   Best regards,  BEA Systems, Inc.   ====================================================================== MORE INFORMATION  To find out more about BEA's enterprise Java Virtualization technologies, where you will find white papers, downloads and online TCO Calculator that  will let you investigate the potential cost savings associated with a  variety of virtualization architectures, please click here:  http://www.bea.com/virtualization/?tg=WWWWW.WLSBet_LogicEM1UN.XX.WP.EM.09FB.X.RES&elq=9F277DA844794342A71B60615821D531       Copyright  1995-2008 BEA Systems, Inc. All Rights Reserved.   You have received this email because you are currently subscribed to BEA's  Electronic Communications. Please do not reply to this message to  unsubscribe. If you do not wish to receive future BEA Electronic  Communications, please   click here to unsubscribe  [http://response.bea.com/forms/subscriptionupdate?elq=9F277DA844794342A71B60615821D531]   To learn more about BEA's use of personal information, please read our   Privacy Policy  [http://now.eloqua.com/e/er.aspx?s=683&lid=15&elq=9F277DA844794342A71B60615821D531]     BEA Systems, Inc.  2315 North First Street  San Jose, CA 95131",0
