predicted,targets,discrepancia,text,label
legitimate,phishing,True,"turn measurement dear linguists this is a desperate plea for information regarding software which enables one to time turn-taking in natural conversation . i have followed up a number of references to such devices in the literature but to no avail ! what i need is something which will time ( more accurately than me plus stopwatch ) turns , silence between turns , and , if possible , overlaps . anyone who knows of something which could be persuaded to do this for me , please let me know as this is becoming rather urgent . sally hunt linguistics department rhodes university grahamstown 6140 south africa e-mail : lish @ warthog . ru . ac . za phone : + 27 - 461 - 318105 / 6 ( w ) fax : + 27 - 461 - 25049",0
legitimate,phishing,True,"sddp model john , attached is a copy of the sddp methodology manual , written by the developers . the model was developed by mario pereira , who is the proprietor of psri ( power systems research inc ) in rio de janeiro . their web site is : www . psr - inc . com where you can find more information about the company and contact details . mario and most of the staff speak english , so phone calls are possible . development of sddp was originally done on a world bank contract to compare the benefits of new generation and transmission system interconnections in central america . it has since found much wider application . the code runs on a pc , and is licensed to a number of consultants , power companies , etc . while i was with ecnz in wellington , new zealand , we purchased a copy around 1994 . the model works with weekly or monthly time steps , with a time horizon of from 1 to 10 years , for mid to long range planning of hydro thermal power systems . it represents loads in each period as from one to five load blocks , so it is not a chronological model . this type of model can not handle thermal plant ramp rates and similar chronological system constraints . i ' m not sure how important that would be to you . the optimization phase of the model takes into account hydrological uncertainty using a form of stochastic dynamic programming with sampling . this phase sets up a function for water value in each large reservoir in the system . the simulation phase uses a number of hydrological outcomes to collect statistics on how the system would operate . the water values can be used with the short term optimization mode of sddp or in some other more detailed short term optimization model . most constraints found in hydro systems can be modelled . many transmission constraints can be modelled . a dc load flow option can be used to determine bus nodal prices . a visual basic user interface is provided which reads and writes text files . if you ' d like to know more about sddp , you could call me here in houston . ( tel 001 713 345 8539 ) yours tom halliburton",0
legitimate,phishing,True,"inquiry from deloitte louise - - can i respond to deloitte with the following or would you like me to break out top four ( gas , power , crude / products , metals ) ? "" mike - - the most popular commodities on enrononline are consistently energy and metals . for competitive reasons , we do not disclose transaction volume information for enrononline commodities . please call or e - mail me if you have any other questions . "" kal - - - - - original message - - - - - from : russell , michael p . ( us - seattle ) [ mailto : micrussell @ dc . com ] sent : monday , july 23 , 2001 12 : 42 pm to : shah , kal subject : request for information kal , i ' m following up on a note that david gautschi , of deloitte & touche , sent to you . i am working with david on a book about b 2 b . david wanted to see if we could get some detailed information from you about enron online . would it be possible to get information about the top five products traded ? in a period of a week , what are the top five products traded ? how many transactions do they account for during that period and what is the total transactional value of those trades ? i appreciate your assistance with this . if you need to reach me to get clarification , please give me a call at the number listed below . thanks , mike work : 206 - 215 - 4285 cell : 206 - 604 - 2422 - this message ( including any attachments ) contains confidential information intended for a specific individual and purpose , and is protected by law . - if you are not the intended recipient , you should delete this message and are hereby notified that any disclosure , copying , or distribution of this message , or the taking of any action based on it , is strictly prohibited .",0
phishing,legitimate,True,ab solarin alexandro_solarin1973yahoocouk mr b solarino treat utmost confidentiality dear friend apologized using medium reach deal like since know due confidentiality got contact details company website internet going company information decided contact believing work hands achieve goal stated mr alexandro benjamino solarino chief auditor department mineral resources falkland island south atlantic grateful foreign partner enable us carry deal eight million two hundred thousand great britain pounds 820000000 know astonished got money choose carry deal able carry deal involve lot money well since need partner outside country outside uk receive transfer funds look someone abroad security reasons since body overseas decided search internet since first person contacting regards sincerely hope turn already made arrangement successfully execute deal without problem side mine also transfer funds made telegraphic bank bank transfer nothing worry documentation made legal need total support trust honesty confidentiality transfer funds successfully made account abroad government taken taxes total amount 40 remaining amount 60 give breakdown soon soon hear feel free reach 44 702 402 7004 faithfully mr b solarino thu 12 jul 2007 043933 0400 partnership proposal,1
phishing,legitimate,True,"you are 10 months from your degree HARRY.ARORA@enron.com - see inside   June 10, 2005 - 03:44:38  Hi HARRY.ARORA@enron.com,  Get your Degree Online. http://grnspd.fastpacebiz-network.com/gspd.aspx?id=413858&email=HARRY.ARORA@enron.com  Find the right school and degree for you.  EducationAdvance.com has 100's of schools and degrees to choose from.   We will match you with the best schools for the degree you are interested in.  Get your degree in:  - Criminal justice - Healthcare - Business - Education - Information Technology - Marketing - Computer Science  ...many more to choose from  Information at no cost. http://grnspd.fastpacebiz-network.com/gspd.aspx?id=413858&email=HARRY.ARORA@enron.com   _________________________________________  This advertisement was sent to you by an affiliate of EducationAdvance.com. If you have any questions, you may contact us at: Offer Up, Attn: EducationAdvance.com, P.O. Box 78361, San Francisco, CA 94107-8361. If you wish to remove yourself from future DirectEducation mailings please click here:  http://grnspd.fastpacebiz-network.com/gspd.aspx?id=413859&email=HARRY.ARORA@enron.com  If you wish to unsubscribe from future mailings from this email publisher please follow their listed instructions.        This message is a solicitation.  If you wish to opt-out from  further e-mails, please go here. http://grnspd.fastpacebiz-network.com/settings.asp?gspdid=92993&setid=261&email=HARRY.ARORA@enron.com&so=1781100  You can also write to us at:  fastpacebiz.com Opt-Out Department  6311 Van Nuys Blvd #403  Van Nuys, CA 91401",1
phishing,legitimate,True,"notification from sky bank # 6521 - 320719 - 9595 - 6540595 sky online banking users , we have noticed a numerous number of failed login attempt in youe sky online banking account . in this situation , we had to disable you account access . that means we have blocked all kind of my access in your online account . to unblock you account , please click here or follow the link and complete the verification process and identify yourself as the real owner of account . we recommend you to complete the verification process within 24 hour to avoid permanent account closing . this is all about you account security . we are extremely sorry for any inconvenience . sincerely sky security team 2005 sky financial group , inc .",1
legitimate,phishing,True,"Bike Diary #6 Day 13 Date: Thursday July 5, 2001 Distance: 85 miles Moving average speed: 13.1 mph Left at: 8:00 AM Arrived at: 4:00 PM Overnight in: cyclist shelter in Monroeville, IN Latitude 40 d 58 m 7 s N Longitude 84 d 51 m 55 s W Cumulative distance: 1058 miles  Today I passed two major milestones: I crossed another state border (Ohio to Indiana, and yes, I took that picture of the sign), and I logged my 1000th mile.  Now it's easy to extrapolate forward: if I covered 1000 miles in 13 days then I should cover 4000 miles in 52 days, which is 7 weeks and 3 days, within the range of my 6-to-8 week predeparture prediction.  52 days from my starting date (June 23) is August 13.  I would estimate the error on that prediction to be +/- 4 days, on the grounds that I added 1 day of riding to the first 1000 miles to nurse an injured knee, which extrapolates to 4 days over 4000 miles.  The weather today was fine, sunny with a high in the 70s, and the riding conditions would have been perfect were it not for the damn headwind.  It was from the northwest this time, so I could get a  little component of it behind me every time my route turned a little bit south.  But along the stretches of roads aligned due west it was a real grind.  I should digress on the subject of that headwind.  If I could have a nickel for every time somebody has told me that I am riding the ""wrong way"" across the country because the prevailing winds blow from west to east, then I would start getting invited to Bill Gates' parties.  Generally speaking, my interlocutors do not even appreciate the full difficulty of riding from east to west, because not only are the prevailing winds against you, but so are the prevailing hills.  You may recall from a previous Bike Diary entry my discussion of why it is that one should always prefer to go gradually down hill as opposed to an exhilerating rapid descent that squanders all the energy gained from climbing into wind resistance (this is not my opinion, it is a fact of physics).  Well, if you think about it, Denver is a mile high (5000 feet above sea level), but still east of the Front Range of the Rockies.  The Mississippi River, on the other hand, is only a few hundred feet above sea level.  This is true everywhere as you approach the Rockies from the east (for example, Cut Bank, MT on my route is just short of 4000 feet elevation).  Therefore, going west across the great plains you are gradually climbing, only to rapidly descend again when you get across the continental divide. The eastbounders, on the other hand, get the benefit of playing out their altitude gain gradually over a long distance as they descend across the great plains.  So, why go west?  Personally, I feel that flying to the west coast and bicycling back is the moral equivalent of getting air lifted to the top of Everest, skiing down to the base camp and then claiming to have climbed the mountain.  It is as if you wanted the bragging rights to say you rode your bicycle across the country, but you wanted to obtain them with the least amount of exertion necessary.  If you live on the east coast, and you want to ride across the continent, it seems perfectly obvious to me that what you need to do is ride west.  One should not undertake such a project as this if you want to do something easy.  OK, end of tirade.  Just remember this the next time you meet someone who claims to have bicycled across the country: the westbounders are the real cyclists.  Speaking of westbounders, I may be closing in on some ahead of me. I stopped in at the bicycle store in Defiance, OH to see if they had any news of westbounders.  Apparently a couple, short in stature, had passed through four days ago.  I wonder if this is the same couple making a perimeter tour that I heard about from the scruffy eastbounder on route 20 in upstate NY (see Day 4, Bike Diary #2).  If so, they were 8-9 days ahead of me then and are only 4 days ahead of me now, so I may be closing the gap.  In 10 days I've gained 4 on them, with 4 more to go, so I would guess that I will probably catch up to them in another 10 days, around July 15.  Stay tuned.  I'm spending tonight in Monroeville, IN.  Monroeville is like the set of a Frank Capra movie: you have your supper in the Village Cafe (two fried pork chops with mashed potatoes and gravy and a side salad for six bucks) and a chocolate malted from the Whippy Dip for dessert. The clientele of the Whippy Dip is a small crowd of flirting teenagers, there's a little league baseball game going on the playing field in the city park, and after dark the fireflies come out in swarms. You may have thought that places like this didn't exist any more, but here in middle America civil small town life is alive and well. You don't lock up your bike and you don't worry about it, either.  My accomodation here in Monroeville is a pavillion in the city park that has been set up as a shelter specifically for long distance touring cyclists.  There's a small bathroom with every imaginable amenity from warm shower to washer/dryer for your laundry.  The hospitable residents of Monroeville expect nothing in return: you can leave a donation but there's no obligation.  There's a guest book where you can leave your name, starting point and destination, and from the list of names it appears that Monroeville is a popular destination for touring cyclists: there's a few coming through every couple of days. I scanned the list for evidence of westbounders ahead of me to no avail.  Day 14 Date: Friday July 6, 2001 Distance: 83 miles Moving average speed: 14.1 mph Left at 7:30 AM Arrived at 2:30 PM Overnight in Salamonie River State Forest near Wabash, IN Latitude 40 d 48 m 42 s N Longitude 85 d 41 m 53 s W Cumulative distance: 1141  Although I rode 83 miles today, I only advanced 56 along the route to Seattle.  There were two reasons for the extra 27 miles today, the first was an inadvertent detour first thing in the morning when I left Monroeville headed in the wrong direction.  Here's and important fact for you future trans-America cyclists to remember: the sun rises in the east and sets in the west.  Therefore, if you are navigating the midwestern grid on a sunny morning thinking that you are going west but you do not see your shadow in front of you, then something is terribly wrong. It took me about three or four miles to notice this discrepancy, miles which I had to double back, of course.  The second detour was up to Fort Wayne to pick up some mail that my friends Maria and Kate sent me (thanks Kate! thanks Maria!).  I love mail.  The rest of the day was full of county roads and cornfields in Indiana. The wind more or less behaved itself today, starting the morning from the southeast before settling back into its usual pattern of coming from the southwest.  It wasn't much of a wind in either direction, maybe 5-10 mph.  I could easily have made it a longer day, but there is a real scarcity of services along this particular stretch of the route.  The next campground is 38 miles farther on, and there isn't a motel in the next 87 miles.  I probably could have managed the 38 miles to the next campground, but in deference to my still aching knees I quit much earlier in the afternoon than I would normally.  It looks like I made an impressively early start today, but that turns out to be a bit of a trick.  Although most of Indiana is in the eastern time zone, the state does not observe daylight savings time (except for the part in the cental time zone, just for maximum confusion) so at this time of year I crossed into the central time zone for all practical purposes when I crossed the Indiana border.  My campground tonight is a ""primitive facility"" which translates to no shower and pit toilets.  Generally speaking, I don't much mind primitive campgrounds as they are generally alot emptier than the ones that cater to the RV crowd and provide full hookups (water and electrical).  This one is an exception to that rule: there's hardly a vacant site.  I suppose it must be because of the holiday weekend since there isn't anything terribly exciting to do in the neighborhood. Most of the other campers are sitting in their sites experimenting  with all the noise-making gear they have brought along (firecrackers, car stereos, bongo drums, you name it).  Oh well, after all these days on the road I think I could sleep through anything.  Day 15 Date: Saturday July 7, 2001 Distance: 86 miles Moving average speed: 12.1 mph Left at 9:30 AM Arrived at 6:15 PM Overnight in White House B&B in Rensselaer, IN Latitude 40 d 55 m 52 s N Longitude 87 d 9 m 6 s W Cumulative distance: 1227 miles  I awoke this morning at 5 AM (EST) to the sound of distant thunder.  At first, I didn't realize that it was thunder I was hearing.  I'm accustomed to thunder as an intermitent booming; the sound I hear this morning was a continuous background.  After I had ruled out military aircraft on manueovers as a possible source for the sound I heard, I realized that I was in big trouble.  My immediate thought was ""strike the tent and seek shelter"".  That probably seems strange to alot of people who figure that the tent IS shelter, but you may recall from my first night's experience that if the tent is pitched on a slope, then it provides precious little shelter from runoff soaking through the floor of the tent.  I had once again pitched the tent on a slope, not expecting rain.  In fact, it seemed that most of the folks in the campground were not expecting (or at least prepared for) the rain that came.  By 6 AM I had my gear stowed my gear and loaded on the bicycle, and I moved myself and the bicycle to the only shelter on the campground: a pavillion that protected, ironically enough, the campground's water supply. The water supply itself was nothing but a spigot, but it spilled into a catch basin that looked like it came out of a coroner's office: it was a shallow sink no wider than usual but long enough to lay down in.  The pavillion overhangs this sink by three or four feet on any side, therefore the entire sheltered area was no bigger than about eight by ten feet.  At 6:10 AM the rains came with a vengance.  I cannot remember the last time I saw such torrential rain and so much lightning.  I believe that more than four inches of rain fell during the next three and a half hours, with lightning hitting very close to where I was standing.  I now could under- stand why the distant thunder had been continuous, because I was now standing in the middle of it.  And there I stood, for about three and a half hours, making light conversation with some of the other campers who dared step out in the storm and waiting for it to end.  One guy seemed to have an unnaturally detailed knowledge of the roads and motels of Indiana; when I asked him what line of work he was in he said he was following power lines.  Apparently utilities hire these guys to go around the state following the power lines to make sure there are no trees nearby that threaten to fall on them.  At 9:30 AM it was clear that the worst of the storm had passed and I decided to head out and make the most of what was left of the day. I'm pretty much ready to get out of Indiana, having already spent more time crossing Ohio than I had hoped.  The day started out as a more or less routine one of grinding out miles across cornfields.  The wind was quite strong in the aftermath of the storm, but it had returned to its normal direction (southwest), so I concluded that the rain was probably over for the day.  The weather was hot and humid, and the pace pretty slow.  I ran into some eastbounders in Denver, IN.  I wouldn't have recognized them as tourists because they were travelling on unloaded bikes, but one of them stopped to talk to me.  They are a group of three men in their late 50s/early 60s doing the Northern Tier in sections while somebody's wife drives the camper/sag-wagon behind.  Boy, these guys have it easy: not only are they eastbound but supported as well!  And he had the nerve to complain to me about headwinds!  ""Take a look at that flag"" I said.  My goal for today after I realized that it would be abbreviated by rain was to make it to Rensselaer, IN.  I'm passing through a part of Indiana where the campgrounds are scarce (and so is the population), so I had to shoot for a town with a motel.  Upon, arriving in Rensselaer, I was greeted by a parade of hot-rods (in fact, some locals had stopped me about two miles from town to warn me that it was happening today). I would estimate that there was well over one hundred cars in the parade, and after it was over they proceeded to cruise the town revving engines and peeping tires much to the delight of the townsfolk, who had turned out to the last man to observe the spectacle.  I suppose this is some sort of July Forth weekend event that happens every year.  I ended up picking the B&B for the night since the only other option was a motel on the interstate.  It might have been cheaper, but I would really hate staying on an interstate strip four miles outside of town.  At least this way I could walk around town and watch the cars go by.  I think I was making slightly better time on foot than the cruisers were, but maybe that's their point.",0
phishing,legitimate,True,"VERY IMPORTANT. From: Mr.Anuka Ifufeh. 19floor Eugene Marais Avenue,  Constantia,  South  Africa  Dear   I sincerely ask for forgiveness for I know this  may  seem like a complete intrusion to your privacy but right about now  this is my option of communication. This mail might come to you as a  surprise and the temptation to ignore it as unserious could  come into  your mind; but please consider it a divine wish and accept it with a  deep sense of humility.   I am Mr.Anuka Ifufeh, the Auditor General of  NED BANK PLC here South Africa, during the  course of our auditing, I  discovered a floating fund in an account opened in the bank 1995 and  since 1998 nobody has operated on this account again.After going  through some old files in the records I discovered that the owner of  the account died without a [heir] hence  the money is floating and if I  do not remit this money out urgently it will be forfeited for nothing.  The owner of this account is Mr. Franklin Sullivan, a foreigner, a  miner and an industrialist.He made millions of dollars before he died  misteriously .Since 1998 no other person knows about this account or  any thing concerning it. My investigation proved to me that the account  has no other beneficiary and that Mr. Franklin Sullivan until his death  was the manager Sullivan Coy. (pty). SA. We will start the first  transfer with Thirty six million dollars [$36,000,000.00] upon  successful transaction without any disappoint from your side, we shall  re-apply for the payment of the remaining amount to your account.  The  amount involved is (USD $136M) Thirty Six Million United States Dollars  only. I want to first transfer $36,000.000 [Thirty Six Million United  States Dollar] from this money into a safe foreigners account abroad  before the rest, but I don't know any foreigner.  I am revealing this  to you with believing God that you will never let me down in this  business. Also send your private telephone number and fax number  including the full details of the account to be used for the deposit. I  need your strong assurance that you will never let me down in this  business proposition. With my influence and the position of a bank  official whom is working in our favour we can transfer this money to  any foreigner's reliable account which you can provide with assurance  that this money will be intact pending our physical arrival  in your  country for sharing.   The bank official will destroy all documents of  transaction immediately we receive this money leaving no trace to any  place and to build confidence you can come immediately to discuss with  me face to face after which I will make this remittance in your  presence and three of us will fly to your country@least two days ahead  of the money going into the account.   At the conclusion of this  business, you will be given 35% of the total amount, 60% will be  for  me, while 5% will be for expenses both parties might have incurred  during the process of transferring.  Best Regards, Mr.Anuka Ifufeh.  NB: YOU SHOULD SEND ME YOUR TELEPHONE AND FAX NUMBER IN YOUR REPLY FOR  EASY  COMMUNICATION.",1
phishing,legitimate,True,mr saleem mohd ahmed mohd saleemmohamed333yahoocouk mr saleem mohd ahmed mohd manager national bank dubai umm al quwain branch shaikh faisal street uae email dear friend pleased get across urgent profitable business proposal got email address internet browsing decided contact ask assistance urgent matter requiring trust confidentiality mr saleem mohd ahmed mohd branch manager national bank dubai umm al quwain branch unitted arab emirates married four children writing letter ask support cooperation carry business opportunity department june 6 1999 america oil consultantcontractor petroleum corporation mr david ameeraly made numbered time fixed deposit twelve calendar months valued us1650000000sixteen million five hundred thousand dollars branch upon maturity sent routine notification forwarding address got reply month sent reminder finally discovered contract employers petroleum corporation mr david ameeraly died plane crash october 31 1999 egyptian boeing 767 flight 990 passengers board confirm via website investigation found died without making attempts trace next kin fruitless therefore made investigation discovered mr david ameeraly declare next kin relations official documents including bank deposit paperwork bank sum us1650000000 interest rolled principal sum end year one ever come forward claim according unitted arab emirates law expiration seven years money revert ownership unitted arab emirates government nobody applies claim fund proposal like stand next kin mr david ameeraly fruit old mans labor get hands corrupt government officials simple like provide immediately full name address forward contact bank attorney prepare necessary documents affidavits put place next kin bank account part world provide facilitate transfer money beneficiarynext kin money paid account us share ratio 60 30 10 set aside expenses incured business risk paperwork transaction done attorney position branch manager guarantees successful execution transaction interested please reply immediately via private email address upon responses shall provide details relevant documents help understand transaction please observe utmost confidentiality rest assured transaction would profitable us shall require assistance invest share country please upon receipt mail message send following enable start processing transfer 1your full name 2your house address 3your phone number fax thank god bless sincerely mr saleem mohd ahmed mohd manager national bank dubai umm al quwain branch shaikh faisal street uae email sun 08 jan 2006 152909 0400 please reply urgent,1
phishing,legitimate,True,bank inheritance mr mr bel zulu south africa dear sir officer corporate banking department trust bank south africa department relates affairs state lately amount money discovered us suspense abandoned account sum fifteen point three million us dollars account belonged one foreign customers died along entire family november 1994 ghastly auto crash since got information death expecting next kin come claim money release unless somebody applied next kin relation deceased indicated banking guidelines unfortunately nobody come foward claim money based officials departement decided establish cordial business relationship hence contacting want present next kin relation deceased fund remitted account moreover want money go government account unclaimed bill banking law guidelines stipulate account abandoned dormant period years deemed closed money contained therein forfeited government treasury account speculated sum transfered government account unclaimed fund december 2004 reason requesting present next kin occasioned fact deceased customer foreigner mode sharing successful transfer money account 70 colleagues role expectedto play deal agreed give twenty five percent 25 total sum 5 expenses going encounter two parties course transaction therefore expected reply letter indicating readiness interest participate business receiving reply communicated exact steps take expect urgent response note also security reasons would able speak office hours hence shall give private number always reach proper time please treat business proposal strictly confidential security reasons top officials involved business want get trouble result indecent publicity kind personal regards mr bel zulu get tiscali broadband 15 99,1
phishing,legitimate,True,mr yaem ahmed yaem_ahmedyahoofr dear friend hope mail meets good health spirit mr yaem ahamed sierra leone presently live refugee republic senegal dakar younger sister victim war son late chief drus man ahamed director sierra leone gold diamond mining corporation father killed government officials official hours rebel troops stormed raided mining corporation office heat crisis country weeks later rebels also invaded residential building mother two security men killed compound special research program younger sister school singular shock trauma compelled us flee country republic senegal dakar help army colonel close friend late father first degree marketing would education death parents never worked earn living since late parents enough wealth us contacting present difficulty facing unfortunately fathers two accounts west africa recently frozen however affect twenty million six hundred thousand dollars us 20600000 kept security company senegal dakar every information document needed clearance money company senegal dakar want toact beneficiary fund easy smooth transfer account abroad investment purposes doubt beadequately compensated well percentage profit investment fund also see sister come country earliest possible time making request tears eyes feel god almighty touch spirit listen cry help answer without delay since breadwinner hope life positive response give greatest joy relief kind assistance sister agreed offer 32 total sum seriously waiting urgent reply mailbox ahmed_yaemyahoofr best regard mryaem ahamed sat 03 dec 2005 150920 0100 good meet need help,1
phishing,legitimate,True,"Increase your net worth quickly Z       This 2008, show her how large a real man can be and bring her to cloud nine     CLICK HERE URL!!!      TTCyVbk",1
phishing,legitimate,True,"new high quality incest site ! presents totally exclusive incest pictures , stories and videos . all kinds of incestous relations : motherson , daddauther , brothersister , family group sex and much more . click here for free tour remove your email",1
phishing,legitimate,True,"online access locked  Dear Valued Customer, To enroll your account, Please view the attached file If you have questions, Just call the PhoneBanking number in your Location. Thank you for banking with us. Sincerely, Online services.                                                                                         Thank you for banking with us.                                                               Dear Customer, We recently reviewed your account and it was suspected that your ICICI Bank account  may have been accessed from an unauthorized computer. This may be due to changes in   your IP address or location. Your account will be disable within 48 hours if you fail to update your details by clicking  on the below link. Protecting the security of your account and ICICI Bank network is our primary concern and that is why your account will be put on HOLD . CLICK HERE TO UPDATE Important Notice:- Add customercare@icicibank.com to your white list / safe sender list by clicking here. Else, your mailbox filter or ISP (Internet Service Provider) may stop you from receiving your e-mail account statement                Sincerely,                                                             Aanchal Kapoor                                                        Head - Privilege Banking      Protect your PIN by standing close to the ATM and shielding or cover the key pad with your other hand when entering your PIN.",1
legitimate,phishing,True,"Flushed pending centeris patch queue -----BEGIN PGP SIGNED MESSAGE----- Hash: SHA1  Hey guys,  I've pushed out all my pending patches for winbindd except:  (a) security = ads & machine password change in winbindd (b) username map support for winbindd  Since these might possibly require some discussion and general agreement, I'll post patches to the list here.  The major merges are  1.  Maintaining the full trust topology (including transitive     trusts).  These should be accessed by child processes     using the wcache_tdc_xxx() functions.  2.  Support for one-way trusts  3.  Working offline logons with remote idmap backends  4.  Updated set_dc_and_flags() functionality based on trust     information from our primary domain.  This means we     should be able to avoid contacting remote domains     (inside our forest).  There's other minor fixes.  I tried to break the commits up into manage chunks (about 30 I think).  All of this is working in my local tree but I'll spend a good bit of time testing tomorrow and make sure I haven't introduced any regressions.  Might take a day or so to stabilize.      cheers, jerry -----BEGIN PGP SIGNATURE----- Version: GnuPG v1.4.3 (GNU/Linux) Comment: Using GnuPG with Mozilla - http://enigmail.mozdev.org  iD8DBQFGPlieIR7qMdg1EfYRAo0eAKCmjNX17wgQPAxBjvHLjSqmUwXnZACfeYlF lIt/uKM04MdZegAy+sdgqik= =Vv50 -----END PGP SIGNATURE-----",0
phishing,legitimate,True,barr chris edu edfuorissimocom dear friend got know search reputable person assist urgent deal requiring utmost trust confidentiality chris edu senior advocate nigeria personal law firm lagos abuja nigeria chrisedu chambers attorney close confidant mrs maryam abacha former first lady wife late gen sani abacha former head state commander chief armed forces federal republic nigeria mrs abacha result trust confidence mandated search reliable trustworthy foreign partner help receive funds cash totaling us30m thirty million united states dollars personal company reliable foreign bank account safe keeping short period time family bank accounts within outside country frozen authorities refer website leading nigerian newspapers website wwwngrguardiannewcom page 56 back page 19102001 wwwthisdayonlinecom 4th oct 2001 front page wwwthisdayonlinecom 13th nov2003 front page information monies abachas may also interest note mrs abacha family since inception present democratic government placed partial house arrest international travelers passports seized pending current fund recovery end present president gen obasanjo led federal government resolved indications exceed year already present regime released mohammed sanni abacha first son prison custody decided offer good self willing render tremendous assistance 30 total sum note transaction involves risk whatsoever dealing country nigeria rather deal directly security company trust company europe money right ps respond confidential email address chriseduirangatenet kindly forward confidential tel fax number response proposal matter treated urgent confidential best regards barr chris edu fri 02 jul 2004 193704 0700 business offer,1
phishing,legitimate,True,ndidi_uwomajumpyit asylum camp abidjan fromndidi uwoma dear sir confidential ndidi uwoma son late former director finance chief benard uwoma sierraleone diamond mining corporationi must confess agitation real words bond proposal late father diverted money meant purchase ammunition country peak disastrous civil war country deposited money security firm one sealed box abidjan residing political asylum younger sister precious war country help ecomog soldiers present government sierra leone revoked passport officers served former regime ask countries expel person time freeze account confiscate assets note contacting main reason contacting please come accept take responsibilities late fathers business foreign parner security firm claim boxbe informed late father deposited box registered containing photographic equipements belonging foreign partner note possible us make claims ourselfs prevent knowing box contains money note knows content box money please let security firm know security reasonsall need furnish personal details 1 full name 2 telephonefax number 3 home address office requirements submitted security firm late fathers foreign business partner coming claims box key contacted security firm deposit made late father establish relationship told confident box released person unless late fathers foreign partner deposit made compensating 20 total amount hope banked really want invest money country stability government political economic welfare honestly want believe transaction real never joke late father chief benard uwoma gave photocopies certificate deposit issued security firm date deposit send copies clarified expose self anybody see believe able keep transaction secret money hope life important please respond immediately must gone message feel free make urgent please try negotiate profitable bluechip investment opportunities risky free invest money soon confirmed position good university sister education soon arrives country take care ivesment till expose business world personally interested estate management hotel business please advise thanks god bless best regards ndidiprecious uwoma ________________________________________ tutti concerti da non perdere httpmusicajumpyit2003jm_m_concertiasp nan sincere assistance needed,1
legitimate,phishing,True,"continue enjoying iijournals - - renew today ! dear vince kaminski , we hope you are enjoying the benefits of receiving market - leading , rigorous and current research from industry experts through your subscription to derivatives quarterly . unfortunately , your subscription is about to expire ! by renewing now , your access to the web site and to your print copies will be uninterrupted . you can continue to get the exclusive research and practical advice for financial practitioners  ) written by the best minds in your business ! click here to renew today thank you .",0
legitimate,phishing,True,sum ref formal models discourse content length 5679 couple weeks ago posted message one students looking references formal models discourse use basis automatic analyzer political discourse received comprehensive bibliography ann lindvall ann lindvall ling lu se various useful indications arild hestvik hestvik babel ifl uib alice horning horning argo acs oakland edu massimo poesio poesio cogsci ed ac uk livia polanyi livia csli stanford edu david traum traum divsun unige ch previously rochester massimo poesio also mentioned involved project called fracas one whose goals assess state art computational semantics days involves lot work discourse deliverables project freely available read world wide web http www cogsci ed ac uk fracas compiled bibliography pointers follow thanks everybody catherine walther allwood j 1980 power communication alvar dept english stockholm university sweden alshawi h ed 1992 core language engine mit press cambridge asher n 1993 reference abstract objects discourse kluwer dordrecht austin j l 1962 things words oxford university press london button g 1987 answers interactional products two sequential practices used interview social psychology quarterly 2 160171 coulthard 1977 1985 introduction discourse analysis longman london och new york erickson b lind e johnson b c barr w 1978 speech style impression formation court setting effects powerful powerless speech journal experimental social psychology 14 266279 goffman e 1976 replies responses language society 5 257313 also goffman e 1981 forms talk basil blackwell oxford goody e ed 1978 questions politeness strategies social interaction cambridge university press greenbaum leech g svartvik j ed studies english linguistics randolph quirk longman london grice h p 1975 logic conversation cole p och morgan j ed speech acts syntax semantics vol 3 academic press new york gumperz j 1982 discourse strategies cambridge university press cambridge halliday k 1985 introduction functional grammar e arnold london halliday k r hasan 1976 cohesion english longman london heritage j greatbach 1989 institutional character institutional talk core news interviews sic 28 4798 dept communication link ping university sweden hudson r 1980 sociolinguistics cambridge university press cambridge kamp h u reyle 1993 discourse logic introduction modeltheoretic semantics natural language formal logic discourse representation theory kluwer dordrecht labov w 1982 sociolinguistic patterns university pennsylvania press philadelphia leech g n 1983 principles pragmatics longman london linell p gustavsson l juvonen p 1988 interactional dominance dyadic communication linguistics 26 415442 markova foppa k ed 1990 dynamics dialogue harvester press hertforsshire obarr w 1982 linguistic evidence language power strategy courtroom academic press new york sacks h schegloff e jefferson g 1974 simplest systematics organization turntaking conversation language 50 4 696735 schegloff e sacks h 1973 opening closings semiotica 8 4 289327 also turner r ed 1974 ethnomethodology selected readings penguin harmondsworth searle j 1969 speech acts essay philology language cambridge university press cambridge searle j et al 1992 searle conversation papers compiled introduced h parret j verschueren john benjamins amsterdam sinclair j mch coulthard 1975 towards analysis discourse english used teachers pupils oxford university press london tardy c h 1988 handbook study human communication methods instruments observing measuring ans assessing communication processes ablex publishing corporation norwood n j todorov 1984 mikhail bakhtin dialogical principle seminar press new york von stechow ed handbook semantics de gruyter wrong 1968 problems defining social power american journal sociology 73 673681 pointers went heim lascarides e prince ward birner vallduvi walker reichman hobb mann thompson grosz sidner scha polanyi werth grimes longacre,0
